name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,nickname,ra,dec
4FGL J0848.2-4527,0.0,2.17314868,-0.0086845440861904,3.7315686203262093,0.0202513631986203,-11.175952349496823,bll,74.63409311324358,0.0503103875314408,-1.1603969664440603,P88Y2106,132.0763295056909,-45.45522692265613
4FGL J0848.8-4328,0.47712125471966244,2.70392394,0.2842303086804332,3.164247647365301,0.0022442766040625,-10.854657355726248,fsrq,222.8274180144072,0.0826366458955247,0.1285876854174849,P88Y2111,132.16718566524068,-43.489619552368126
4FGL J0849.2-4410,0.0,2.5307403,0.1176586445663874,3.452674200732757,0.0031420640439299,-11.337873569785184,bll,33.426808930933475,0.1445075045463406,-0.1800273048997427,504F-0953,132.30112662108914,-44.0972831429979
4FGL J0849.6-5836,0.0,1.70208287,0.3670723278706544,4.074379969619861,0.1607194045833036,-12.051142518324504,bll,35.44271809561178,0.0540608992560543,-9.24865549029917,03bH-0133,132.38504849301114,-58.60254519224497
4FGL J0850.3-4448,0.3010299956639812,2.75071628,0.438368009173895,3.3098216958324547,0.0081132917051176,-11.37910089231629,X,46.90677401423454,0.1529751049560413,-0.4648624727244886,504P-0666,132.5969987381878,-44.8051904283962
4FGL J0851.1-1806,0.0,2.71214562,-0.0990145258268571,2.83559572358815,0.2799310939915224,-11.523549752222008,fsrq,52.02323540183716,0.0772312321804235,16.256092226908617,504F-0438,132.77903871008974,-18.13512729992461
4FGL J0851.2-4737,0.0,2.35618025,-0.1000287595002369,3.5724955951056563,0.0373910359392793,-11.163180642385267,bll,48.288387686014175,0.0673777334256635,-2.1428480644642,S8008-2585,132.81009433031085,-47.6252249343275
4FGL J0853.1-4407,0.0,2.71708104,0.6721870610035374,3.2100732747797305,0.0081776348682163,-11.311728993758102,X,77.02475906535983,0.1296709056079685,0.4685491867173367,P88Y2141,133.3650235577992,-44.00453263070297
4FGL J0853.2-4218,0.0,2.67218097,0.399706790211296,3.0687550530086147,0.0271706353334176,-11.200186713249506,fsrq,78.44514890760183,0.1049898497915075,1.5569543399298684,211P-0422,133.34357666381237,-42.28952272467141
4FGL J0853.6-4306,0.0,1.99833493,0.3833205340645018,3.013338661205194,0.0184826262186781,-10.76210200944852,psr-like,230.0934982933104,0.1077585784196765,1.0590367782978345,P8010-0487,133.42937425039815,-43.14058738259135
4FGL J0853.9-5501,0.0,2.38207195,0.4621656651523254,3.305713172305655,0.1144529798411532,-11.859309938144516,X,39.606351726688445,0.1473083313691553,-6.572074779180189,504F-1270,133.44615428657406,-55.061987988087985
4FGL J0854.8-4504,0.0,2.22474461,0.4121130025086517,3.3496189629124955,0.0005638551232909,-10.685130594998414,X,1510.9593735449016,0.0223409358494534,-0.032306520533282,P88Y2152,133.7098381161775,-45.075193585156455
4FGL J0854.9-4426,0.3010299956639812,2.50311365,-0.0108595363615848,3.472393793761934,0.006848957457304,-11.046229639215102,bll,65.37720027193427,0.0771318742391132,0.3924194243582851,03bH-0095,133.7378996106013,-44.44056761145711
4FGL J0855.0-6026,0.3010299956639812,2.25354087,0.392865767263495,3.2561216317685524,0.171452745563915,-11.798131729838952,X,67.09547733375803,0.0831821205704693,-9.872295497059095,P88Y2150,133.82830654722994,-60.50884816800457
4FGL J0856.2-0810,0.6989700043360189,1.62842038,0.1221661658583117,4.097403552256537,0.3913689550349672,-12.163230815586537,bll,28.71832627651748,0.0581293219903298,23.039706632530912,504H-0169,134.0507033480703,-8.178216007972932
4FGL J0857.0-4353,0.0,1.48329958,0.6061203624199263,3.2452919372451006,0.0182825636385671,-11.301534357942835,psr-like,45.37886376306415,0.168474785480518,1.0475720995652105,P88Y2161,134.19995566322524,-43.81907773694556
4FGL J0857.4+6615,0.0,2.49204279,0.1793464685907908,3.0602941641979973,0.6046290074242898,-11.902808284473368,fsrq,39.31124054430984,0.1373754565552896,37.20215025448869,03bP-0026,134.36699245911782,66.26479110443844
4FGL J0857.7-4256,0.3010299956639812,2.29053977,0.671926479655871,3.105576811462846,0.0312405346256898,-11.30441746838263,X,93.87501728720964,0.1152414641406428,1.7902420684080564,211N-0546,134.45457102145866,-42.893766986598614
4FGL J0858.4-4615,0.0,2.87138573,0.3069766635165782,3.139140473991246,0.0064047756404313,-11.158230404789455,fsrq,51.83875342831016,0.1912997124003574,-0.3669691218700363,211P-0488,134.57377664628282,-46.29776163387203
4FGL J0859.2-4729,0.0,2.59054926,0.2769709765523043,3.174851669091315,0.0182380820597268,-10.763965291447553,fsrq,466.1758518889546,0.0534134183566214,-1.0450230678221488,P88Y2172,134.79644445729267,-47.509922844625514
4FGL J0859.3-4342,0.3010299956639812,2.83430016,0.3970816053272319,3.198437721140798,0.0257981358966254,-10.976097674382167,fsrq,183.90263414010408,0.0877275831701938,1.4782883147211725,P8010-0457,134.7700383804821,-43.63747093620365
4FGL J0859.8-4530,0.0,2.22330958,0.284731141370087,3.008632618144616,0.0045932442855607,-10.96857790741694,bll,72.68485217913985,0.22282528240148,0.2631744372451011,011N-0127,134.87702855893164,-45.57878191174514
4FGL J0900.1-4402,0.0,1.50198387,0.5332608872301248,3.236228166993448,0.0237206850026637,-11.032186534941006,psr-like,154.58966882154346,0.090509618751202,1.359222623974329,211N-0537,135.04237406516705,-44.044807052047176
