name,ts,r95,eflux100,glat,glon,nbb,delta,variability,pindex,curvature,singlat,category,uwname
4FGL J0539.7-1030,326.826,0.0411433,1.10113e-11,-19.3641,213.547,7,1.52349,11.2395,2.47436,0.317786,-0.331569,bcu,J0542.9-0913
4FGL J0539.7-0521,37.422,0.176703,2.19434e-12,-18.3239,209.221,1,0.280227,12.8386,2.681,0.665093,-0.314388,bcu,J0539.4-0505
4FGL J0539.9-2839,3942.2,0.0273725,2.00171e-11,-27.3,232.946,43,0.026564,910.096,2.67321,0.0936439,-0.458649,fsrq,J0539.8-2840
4FGL J0540.0-7552,269.5,0.0473651,3.00104e-12,-30.583,287.306,2,0.0208036,29.0471,2.30703,0.35793,-0.508786,other,J0539.9-7553
4FGL J0540.0+1209,83.4014,0.0508508,3.77135e-12,-9.83486,193.747,5,0.0122437,11.7725,2.3335,0.0203981,-0.170809,bcu,J0540.0+1208
4FGL J0540.0+3501,35.2321,0.123973,2.26265e-12,2.19516,174.202,1,3.11671e-05,13.647,2.38023,0.449095,0.0383034,unid,J0540.0+3501
4FGL J0540.2+0655,92.4264,0.0345303,2.06502e-12,-12.4158,198.372,3,0.0147326,22.828,1.71012,0.334445,-0.215005,unid,J0540.2+0655
4FGL J0540.3-6920,845.799,0.0262801,1.4054e-11,-31.5015,279.704,9,0.0162303,15.8552,1.96362,0.121616,-0.52252,psr,J0540.3-6919
4FGL J0540.5+5823,656.387,0.0153136,7.28811e-12,14.2548,153.939,1,0.0106986,24.5098,1.88114,0.014404,0.246235,bll,J0540.5+5823
4FGL J0540.7+3611,112.003,0.125321,5.95329e-12,2.86403,173.29,3,0.0747219,14.2474,2.65646,0.440941,0.0499659,unid,J0540.4+3608
4FGL J0540.8-5415,292.767,0.0619533,5.14552e-12,-31.844,262.003,9,0.0168504,133.908,2.67234,0.100902,-0.527608,fsrq,J0540.8-5416
4FGL J0540.9+5046,31.2601,0.345199,2.54513e-12,10.478,160.666,1,0.0904358,9.2958,2.84779,0.377323,0.181858,unid,J0540.3+5048
4FGL J0541.1-4854,93.9089,0.0438279,1.65851e-12,-31.3703,255.728,7,0.0160445,16.8587,2.0086,0.0531776,-0.520568,bcu,J0541.0-4854
4FGL J0541.1-2059,38.2749,0.060226,1.02895e-12,-24.4767,224.971,2,0.0214031,18.6722,2.0575,0.0507294,-0.414323,unid,J0541.0-2058
4FGL J0541.4-7334,68.9147,0.0538871,1.38598e-12,-30.8497,284.655,1,0.032484,11.758,2.15007,0.183589,-0.512788,bcu,J0541.6-7336
4FGL J0541.4-0754,39.6832,0.109454,2.45785e-12,-19.1033,212.106,1,0.0365525,15.6751,2.15446,0.993218,-0.327273,unid,J0541.5-0752
4FGL J0541.6-0541,135.666,0.0751081,5.31468e-12,-18.0399,210.062,1,0.0657315,13.0409,2.66694,0.381927,-0.309679,fsrq,J0541.9-0540
4FGL J0542.4+3547,178.354,0.124199,8.70747e-12,3.05667,173.78,1,0.0542321,12.9644,2.75516,0.375675,0.0533236,bcu,J0542.5+3550
4FGL J0542.8-3458,50.2633,0.0519102,1.09503e-12,-28.4513,240.025,5,0.0232815,10.2578,1.98213,0.0320324,-0.476411,bcu,J0542.8-3500
4FGL J0542.9-0913,326.826,0.0411433,1.10113e-11,-19.3641,213.547,7,0.00489427,62.2542,2.47436,0.317786,-0.331569,bcu,J0542.9-0913
4FGL J0543.2+8238,269.104,0.0422251,3.13999e-12,24.7639,130.696,7,0.0100418,192.525,1.93915,0.12045,0.418881,bcu,J0543.5+8237
4FGL J0543.9-0418,58.7824,0.110971,2.47675e-12,-17.179,208.941,1,0.216995,16.8176,2.54177,0.563317,-0.295358,unid,J0543.0-0419
4FGL J0543.9-5531,5766.04,0.010952,2.64122e-11,-31.4797,263.52,9,0.00716501,368.151,1.74559,0.0487053,-0.522197,bll,J0543.9-5532
4FGL J0544.4+2238,48.6806,0.0762212,4.09158e-12,-3.48347,185.27,14,0.0413363,12.7074,2.3803,0.0355109,-0.0607606,unid,J0544.6+2237
4FGL J0544.7+7124,38.537,0.0972113,1.09758e-12,20.4992,141.952,2,0.0366415,8.92775,2.46646,0.253535,0.350195,unid,J0544.2+7124
4FGL J0544.8+5209,32.7853,0.216204,2.11361e-12,11.2304,159.795,1,0.526179,8.40453,2.65355,0.260776,0.194755,unid,J0541.8+5155
4FGL J0545.0+0613,75.5745,0.120194,4.90595e-12,-11.6052,199.65,2,0.131779,19.4864,2.66438,0.28476,-0.201167,bcu,J0545.6+0613
4FGL J0545.7+6016,965.689,0.0201878,6.34836e-12,15.74,152.555,1,0.00619375,9.41243,1.98032,0.283515,0.271273,unid,J0545.8+6016
4FGL J0545.8-0905,121.269,0.0363496,5.29757e-12,-18.6642,213.741,1,0.0165134,15.742,2.18618,0.0473033,-0.32002,unid,J0545.8-0904
4FGL J0546.5-1100,56.355,0.178819,3.43278e-12,-19.2968,215.795,1,0.127273,8.74959,1.16833,0.463531,-0.330461,unid,J0546.9-1106
4FGL J0546.9-2206,38.7952,0.0664774,9.35787e-13,-23.6344,226.643,2,0.0288653,8.49623,1.97555,0.0609279,-0.4009,bll,J0546.8-2205
4FGL J0548.5-5218,116.354,0.0439199,1.54304e-12,-30.5658,259.831,3,0.0202356,38.6301,2.09035,0.177823,-0.508527,bcu,J0548.4-5219
4FGL J0548.6+1200,41.9701,0.116797,3.32007e-12,-8.11738,195.039,1,0.0993237,11.6912,2.57797,0.11937,-0.141202,unid,J0548.7+1154
4FGL J0549.0+3258,156.217,0.0494539,5.90114e-12,2.71586,176.925,2,0.00831564,14.0609,2.22524,0.000932347,0.0473829,bcu,J0549.0+3258
4FGL J0549.0-0233,52.4451,0.113042,2.68517e-12,-15.0245,208.017,2,3.4891e-05,17.631,1.27676,0.517882,-0.259233,unid,J0549.0-0233
4FGL J0550.2+0730,27.2451,0.154101,2.57365e-12,-9.98602,199.096,1,1.12421e-05,14.5329,2.50888,0.0738521,-0.173408,unid,J0550.2+0730
4FGL J0550.3-6107,92.8479,0.0645785,1.81905e-12,-29.4526,270.023,3,1.38028,16.8288,2.28145,0.0738944,-0.491704,unid,J0601.7-6101
4FGL J0550.3-5733,121.13,0.0502048,2.13332e-12,-30.7271,265.92,3,0.0238153,28.4939,2.18123,0.124922,-0.51095,fsrq,J0550.1-5733
4FGL J0550.5-3216,263.008,0.033366,3.48136e-12,-26.158,237.571,1,0.0259897,10.3976,1.84562,-0.00685767,-0.440848,bll,J0550.6-3216
4FGL J0550.5-4356,132.228,0.0369139,1.51407e-12,-29.007,250.344,5,0.00914915,20.3781,1.65605,0.358648,-0.484917,unid,J0550.4-4356
4FGL J0550.9+2552,31.6726,0.28147,4.21062e-12,0.333898,182.485,1,1.17233,8.89459,1.9687,0.35168,0.00582758,bcu,J0552.7+2658
4FGL J0551.0-1622,52.0676,0.0928322,9.39386e-13,-20.5545,221.343,8,0.00403933,57.9989,1,0.995665,-0.351098,bcu,J0551.0-1622
4FGL J0551.7+0446,121.741,0.108778,6.27772e-12,-10.9577,201.753,1,0.0435469,10.6749,2.70106,0.517422,-0.190084,unid,J0551.9+0444
4FGL J0551.8-2130,42.3691,0.0701418,1.30619e-12,-22.3586,226.473,1,0.0436911,11.7958,2.32285,0.0811576,-0.380402,unid,J0551.6-2128
4FGL J0551.8-3517,36.8741,0.0547083,7.9304e-13,-26.7578,240.87,2,0.00850001,16.1004,1.96498,0.11151,-0.450221,bcu,J0551.8-3516
4FGL J0552.0+2656,31.6726,0.28147,4.21062e-12,0.333898,182.485,1,0.155688,5.95084,1.9687,0.35168,0.00582758,unid,J0552.7+2658
4FGL J0552.0+0256,39.3973,0.0908286,3.19893e-12,-11.4514,203.209,3,0.379988,19.9035,2.56189,0.163028,-0.198537,unid,J0552.9+0315
4FGL J0552.4+3755,199.343,0.061428,1.02001e-11,5.84842,173.003,5,0.0285648,11.5647,2.8062,0.0546064,0.101897,bcu,J0552.5+3755
4FGL J0552.8+0313,39.3973,0.0908286,3.19893e-12,-11.4514,203.209,3,0.025425,39.8822,2.56189,0.163028,-0.198537,bcu,J0552.9+0315
4FGL J0553.5-2034,692.361,0.0219423,6.22777e-12,-21.6303,225.743,3,0.0107651,28.2407,1.97745,0.0929476,-0.368617,bll,J0553.5-2034
4FGL J0553.5+4810,26.4339,0.202369,1.03569e-12,9.2462,163.568,2,1.86527,16.3425,2.54334,1.00022,0.160677,unid,J0542.7+4743
4FGL J0553.6+0100,50.573,0.164818,2.55143e-12,-12.3368,205.306,1,0.0237685,7.05251,2.62916,0.977201,-0.213658,unid,J0553.6+0101
4FGL J0553.9-5048,152.16,0.0407025,1.69173e-12,-29.5276,258.25,1,0.02328,19.2188,1.96757,0.236272,-0.492842,unid,J0554.0-5050
4FGL J0554.0-0839,54.4742,0.0650426,2.10147e-12,-16.6651,214.255,1,0.0149513,8.94283,2.36666,0.274584,-0.286778,unid,J0554.0-0839
4FGL J0554.1+3107,2512.04,0.0264302,1.95912e-11,2.70256,179.069,1,0.0134481,14.6367,1,0.466784,0.0471512,psr,J0554.1+3107
4FGL J0554.2-0259,63.9103,0.0477671,4.2476e-12,-14.0849,209.018,1,0.011099,9.4368,2.40581,-0.0467286,-0.243359,unid,J0554.2-0258
4FGL J0554.4-2757,48.7621,0.0448867,9.24066e-13,-24.0383,233.311,4,0.00592959,18.636,1.50313,0.128038,-0.407347,bll,J0554.4-2757
4FGL J0554.5-4419,76.6568,0.109628,2.47495e-12,-28.3975,250.894,10,0.052551,26.4826,2.36498,0.0797384,-0.475586,unid,J0554.3-4418
4FGL J0554.8-0011,41.7485,0.0868254,2.80244e-12,-12.6836,206.543,1,0.0332493,15.48,2.42852,0.0959031,-0.219568,unid,J0554.7-0012
4FGL J0555.1+0150,87.7202,0.0831942,4.03919e-12,-11.6801,204.745,1,0.0412397,6.8442,2.5988,0.480524,-0.202446,unid,J0554.9+0149
4FGL J0555.1+0304,34.4419,0.109461,4.03245e-12,-11.0563,203.652,2,0.0122543,18.2184,2.68295,0.0836936,-0.191774,bcu,J0555.1+0303
4FGL J0555.6+3947,683.305,0.04491,1.30567e-11,7.29036,171.669,14,0.00973092,229.662,2.62497,0.331289,0.126898,fsrq,J0555.5+3947
4FGL J0555.9+0030,49.865,0.148726,3.19705e-12,-12.0751,206.054,1,4.4582e-05,16.001,2.63599,0.368117,-0.209194,unid,J0555.9+0030
4FGL J0556.2-4352,371.25,0.0289625,3.97224e-12,-27.9568,250.507,4,0.0123644,45.1695,2.02087,0.086989,-0.468806,bll,J0556.3-4352
4FGL J0557.2+3528,26.3063,0.191001,1.98157e-12,5.44376,175.606,1,4.54258e-05,5.0428,2.57807,0.426248,0.0948687,unid,J0557.2+3528
4FGL J0557.2+7705,58.5839,0.0618179,1.36481e-12,23.449,136.628,1,0.00588566,17.4279,2.20706,0.0967446,0.397932,bcu,J0557.3+7705
4FGL J0557.3-0615,65.1446,0.0385302,1.52768e-12,-14.8661,212.411,4,0.00265485,11.529,1.68642,0.25914,-0.256561,bcu,J0557.3-0616
4FGL J0557.4-0302,85.0973,0.101861,4.72911e-12,-13.3838,209.461,1,2.2849e-05,6.15002,2.61316,0.233047,-0.231472,bcu,J0557.4-0302
4FGL J0557.5-4452,31.893,0.158235,7.34352e-13,-27.8492,251.65,2,0.103633,22.329,2.32344,0.517006,-0.467146,unid,J0558.0-4450
4FGL J0557.6-0721,53.0871,0.0481853,1.48063e-12,-15.2827,213.435,3,0.0153479,26.0666,1.81895,0.116082,-0.263581,bcu,J0557.6-0720
4FGL J0558.0-3837,794.855,0.0197111,6.37494e-12,-26.4214,244.836,3,0.0140447,22.8494,1.81083,0.0729506,-0.444969,bll,J0558.0-3837
4FGL J0558.1-2113,109.034,0.0543324,1.51954e-12,-20.8608,226.806,4,0.0200732,9.88824,2.01883,0.323203,-0.356098,unid,J0558.1-2112
4FGL J0558.1-2859,72.2282,0.0516661,1.38063e-12,-23.6094,234.595,1,0.0666554,15.2881,2.224,0.120434,-0.400499,bcu,J0558.0-2855
4FGL J0558.2+0132,29.1795,0.198314,1.7061e-12,-11.122,205.412,1,0.0379275,8.49766,2.55765,0.799893,-0.192898,unid,J0558.1+0130
4FGL J0558.8-7459,522.687,0.0208477,4.78883e-12,-29.5165,286.09,3,0.00946794,20.9449,1.99152,0.109335,-0.492675,bll,J0559.0-7459
4FGL J0559.2+2557,74.3638,0.165701,5.86631e-12,1.09217,184.113,1,3.03209e-05,11.2615,1.96255,0.361027,0.0190607,unid,J0559.2+2557
4FGL J0559.3+0352,35.0075,0.19354,2.4187e-12,-10.0459,203.581,1,0.321789,13.2602,2.64884,0.939819,-0.174437,unid,J0558.5+0336
4FGL J0559.5+7026,127.254,0.0745619,2.81886e-12,21.3532,143.313,7,0.129865,180.756,2.14913,0.129879,0.364116,unid,J0600.0+7034
4FGL J0559.6+3044,71.7158,0.0513206,2.0905e-12,3.5299,180.004,4,0.0214324,14.0204,1.63697,0.214663,0.0615695,bcu,J0559.6+3043
4FGL J0559.7-1817,62.7026,0.128621,3.69591e-12,-19.3849,224.126,3,0.0263602,7.4984,3,-0.100053,-0.331913,bcu,J0559.8-1819
4FGL J0559.9+6409,91.464,0.0422372,1.48744e-12,18.9244,149.601,3,0.029184,11.5149,1.91632,0.118824,0.324321,bcu,J0600.0+6411
4FGL J0600.1+0215,66.2474,0.0834787,4.09265e-12,-11.0517,204.576,1,0.822648,11.5121,2.60564,0.298544,-0.191694,unid,J0556.8+0215
4FGL J0600.3+1244,189.85,0.0253357,4.16421e-12,-5.24822,195.718,4,0.00406305,16.0133,1.47488,0.183384,-0.0914707,bcu,J0600.3+1244
4FGL J0600.4+4949,29.0547,0.0819341,1.67314e-12,12.8576,163.112,1,0.0502975,10.8575,2.39849,0.0304771,0.222529,unid,J0600.6+4951
4FGL J0600.6-3939,562.681,0.0611807,7.63083e-12,-26.2144,246.075,16,0.0116684,114.985,2.70552,0.24565,-0.441732,fsrq,J0600.5-3938
4FGL J0600.7+2012,43.3038,0.220131,3.82108e-12,-1.40332,190.672,1,1.40412,12.175,2.56851,0.667936,-0.0244902,unid,J0603.9+1901
4FGL J0600.8+0509,37.5485,0.0955005,2.20983e-12,-8.81048,202.457,1,2.93995e-05,10.5398,2.52041,0.417751,-0.153167,unid,J0600.8+0509
4FGL J0601.0-1016,52.0427,0.106602,2.35338e-12,-15.826,216.386,2,0.169115,19.1378,1,0.671707,-0.272716,unid,J0600.6-1008
4FGL J0601.0+3838,534.354,0.0217653,8.96878e-12,7.6488,173.214,1,0.00289663,11.2917,2.07209,0.0172442,0.133101,bll,J0601.0+3838
4FGL J0601.1-7035,3862.99,0.0163912,1.8603e-11,-29.6277,281.033,34,0.0111624,956.699,2.24147,0.139629,-0.494362,fsrq,J0601.2-7036
4FGL J0601.3-7238,88.3029,0.0412529,1.90078e-12,-29.5253,283.382,1,0.00898789,20.4922,2.13929,0.0363487,-0.492808,bll,J0601.3-7238
4FGL J0601.3+5444,55.1368,0.0507147,1.42719e-12,15.0798,158.63,2,0.0451513,18.6565,1.82452,-0.03217,0.260164,bcu,J0601.0+5444
4FGL J0601.4-6057,92.8479,0.0645785,1.81905e-12,-29.4526,270.023,3,0.0702905,10.938,2.28145,0.0738944,-0.491704,unid,J0601.7-6101
4FGL J0601.4+2320,247.513,0.158043,1.50086e-11,0.257778,186.7,8,0.0839692,13.3511,2.91586,0.339365,0.00449906,fsrq,J0601.7+2317
4FGL J0601.8-2003,199.697,0.058248,4.89276e-12,-19.6091,226.03,1,0.0093345,20.8699,2.76463,0.0320458,-0.335601,fsrq,J0601.9-2003
4FGL J0602.0+5315,908.52,0.017423,8.88254e-12,14.573,160.066,6,0.00139754,76.0061,1.91868,0.0407921,0.251613,bll,J0602.0+5315
4FGL J0602.7-0007,90.3456,0.0481269,3.91353e-12,-10.8651,207.415,1,0.0157357,8.49543,2.34762,0.124695,-0.188497,bll,J0602.7-0006
4FGL J0602.7+6621,25.005,0.0645583,6.39877e-13,20.0277,147.599,2,4.04693e-05,11.5703,1.93713,0.0423423,0.342474,unid,J0602.7+6621
4FGL J0602.8-4019,1849.48,0.0158209,1.20013e-11,-25.9609,246.936,9,0.00545143,33.4498,1.84235,0.0932725,-0.437758,bll,J0602.8-4019
4FGL J0602.8+6041,33.1773,0.0799786,1.472e-12,17.8282,153.112,1,0.00910781,18.1661,2.41699,-0.00400191,0.306163,bcu,J0602.9+6041
4FGL J0603.0-2936,39.591,0.121455,1.22308e-12,-22.7675,235.676,2,0.0330371,5.52856,1.78847,0.183587,-0.386993,bcu,J0603.1-2935
4FGL J0603.9+2159,129.941,0.0524477,5.5766e-12,0.0486052,188.066,3,0.0179398,20.6614,2.25141,0.115512,0.000848321,bcu,J0603.8+2200
4FGL J0603.9+1901,43.3038,0.220131,3.82108e-12,-1.40332,190.672,1,4.38961e-05,12.3732,2.56851,0.667936,-0.0244902,other,J0603.9+1901
4FGL J0604.1-4816,278.418,0.0250945,3.29753e-12,-27.498,255.679,3,0.00930379,34.8475,1.90805,0.0103469,-0.461717,bll,J0604.1-4816
4FGL J0604.5-4851,34.2905,0.112433,1.23351e-12,-27.4653,256.341,3,0.0728074,23.6844,2.45544,0.0832632,-0.461212,bcu,J0604.9-4850
4FGL J0604.8+1653,50.3869,0.224898,4.4959e-12,-1.06265,193.32,5,1.39291,11.2597,2.67788,0.677323,-0.0185456,unid,J0610.6+1652
4FGL J0604.8+4411,214.879,0.0470115,4.96597e-12,10.8868,168.579,7,0.00744259,150.441,2.47219,0.16048,0.188869,bcu,J0604.7+4411
4FGL J0604.9-1042,31.3048,0.110188,1.61749e-12,-15.129,217.387,1,3.56975e-05,10.4259,1.21948,0.479597,-0.260993,unid,J0604.9-1042
4FGL J0604.9-0000,212.793,0.0295176,4.55861e-12,-10.3311,207.575,1,0.00580436,10.2104,2.01368,0.124123,-0.179337,bcu,J0604.9-0000
4FGL J0605.1+3757,723.289,0.0287247,7.00751e-12,8.0377,174.205,1,0.0131576,17.6032,1,0.484005,0.139825,psr,J0605.1+3757
4FGL J0606.5-4730,240.266,0.0288821,3.67626e-12,-26.9483,254.919,1,0.00350531,19.5047,2.13966,-0.0163785,-0.453186,bcu,J0606.5-4730
4FGL J0606.9+4402,38.4323,0.0429172,6.39917e-13,11.1507,168.9,1,0.0128498,17.3709,1.50227,1.00001,0.19339,bcu,J0606.8+4402
4FGL J0607.2-2518,98.515,0.0338026,1.7812e-12,-20.4368,231.709,2,0.00845968,17.1726,1.93955,-0.024368,-0.349174,bll,J0607.2-2519
4FGL J0607.4+4739,4786.57,0.0120221,2.74361e-11,12.8657,165.628,9,0.00168122,169.706,2.00873,0.0540018,0.222667,bll,J0607.4+4739
4FGL J0607.9-1904,48.4567,0.0641146,8.03493e-13,-17.9566,225.692,1,0.0548861,10.7811,1.58959,0.772583,-0.308296,unid,J0607.8-1907
4FGL J0608.0+6721,290.403,0.0404446,3.77552e-12,20.8622,146.802,7,0.0114144,90.1449,2.40894,0.179394,0.356122,fsrq,J0607.9+6721
4FGL J0608.0-0835,1249.12,0.0238258,2.07128e-11,-13.5324,215.745,10,0.0230785,351.451,2.45264,0.0720164,-0.233995,fsrq,J0607.9-0834
4FGL J0608.1-6028,119.621,0.0832584,2.53267e-12,-28.6324,269.479,11,0.0125179,51.344,2.7551,0.268984,-0.479189,fsrq,J0608.1-6029
4FGL J0608.1-1521,387.056,0.0448517,7.6366e-12,-16.3771,222.113,12,0.00829348,386.311,2.5958,0.203248,-0.281959,fsrq,J0608.1-1521
4FGL J0608.5+1826,52.5246,0.21287,6.39595e-12,0.383011,191.495,3,1.1405,12.9667,1.91185,0.349164,0.00668475,unid,J0612.2+1909
4FGL J0608.6-2305,51.3631,0.0838431,9.29819e-13,-19.3506,229.609,2,0.0295821,7.86268,1,0.461708,-0.331348,unid,J0608.4-2305
4FGL J0608.6+1149,71.2441,0.0454944,2.80945e-12,-3.90941,197.503,2,0.0122382,25.1869,2.11427,0.0944501,-0.0681792,other,J0608.6+1150
4FGL J0608.8+5553,32.8346,0.121793,9.29306e-13,16.5759,158.022,2,4.9881e-05,16.6626,2.33218,0.381605,0.285286,bcu,J0608.8+5553
4FGL J0608.8+2034,94.0639,0.0858869,6.9823e-12,0.3437,189.873,1,0.0106504,14.8711,2.56879,0.225956,0.00599867,other,J0608.7+2034
4FGL J0608.9-5456,453.217,0.0493963,5.5523e-12,-27.8642,263.236,7,0.00789279,119.026,2.52347,0.231536,-0.467378,bcu,J0608.9-5456
4FGL J0609.0+2136,76.2437,0.120607,4.27529e-12,0.935487,189.046,1,0.0726267,3.84771,2.4629,0.63254,0.0163266,unid,J0609.2+2134
4FGL J0609.0+2006,87.0668,0.170529,5.99102e-12,0.0634609,190.267,1,0.110878,13.7078,2.69146,0.818801,0.0011076,unid,J0608.5+2005
4FGL J0609.0-2219,95.5659,0.0550521,2.38061e-12,-18.9739,228.944,1,0.0341308,26.3008,2.35926,0.0496452,-0.325137,fsrq,J0608.9-2221
4FGL J0609.1+1544,62.8217,0.348377,5.47905e-12,-1.92515,194.142,1,5.20187e-05,11.9179,2.79386,0.825424,-0.0335938,unid,J0609.1+1544
4FGL J0609.2-0247,712.335,0.0192763,8.38422e-12,-10.6596,210.598,2,0.0031819,12.6135,1.80228,0.203884,-0.184974,bll,J0609.2-0247
4FGL J0609.5+1402,25.9275,0.166839,1.83904e-12,-2.57776,195.588,1,0.115546,7.92972,2.38031,0.451972,-0.0449752,bcu,J0609.6+1409
4FGL J0610.1-1848,360.153,0.0347606,4.82311e-12,-17.33,225.605,5,0.0122352,33.7973,2.24259,0.184154,-0.297875,bll,J0610.1-1847
4FGL J0610.2-2100,928.801,0.0309594,7.06512e-12,-18.1803,227.74,1,0.000522201,5.16119,1.10017,0.318729,-0.312009,psr,J0610.2-2100
4FGL J0610.7+1656,50.3869,0.224898,4.4959e-12,-1.06265,193.32,5,0.0777886,6.93603,2.67788,0.677323,-0.0185456,bcu,J0610.6+1652
4FGL J0610.7+3752,32.6146,0.0499522,7.25737e-13,8.96635,174.805,1,3.77331e-05,14.4174,1.93823,0.491836,0.155854,unid,J0610.7+3752
4FGL J0610.8-4911,38.9887,0.0513832,1.10907e-12,-26.56,256.899,1,0.0325026,22.3207,2.08342,0.006273,-0.447134,unid,J0610.9-4909
4FGL J0610.9-6054,187.301,0.05968,3.32085e-12,-28.3357,270.025,9,0.0213443,47.4344,2.61386,0.126094,-0.474637,fsrq,J0610.9-6056
4FGL J0610.9+2040,46.5634,0.266709,4.03848e-12,0.776745,189.923,3,0.120458,9.30814,2.79614,0.778305,0.0135563,unid,J0610.5+2044
4FGL J0611.1+4325,357.762,0.0246015,4.59192e-12,11.578,169.822,2,0.014502,13.749,1.79831,0.100417,0.200702,bcu,J0611.2+4325
4FGL J0611.4-4722,240.266,0.0288821,3.67626e-12,-26.9483,254.919,1,0.82957,14.6572,2.13966,-0.0163785,-0.453186,unid,J0606.5-4730
4FGL J0611.5-2918,38.6682,0.0598929,1.16938e-12,-20.9152,236.027,2,0.0433662,23.1943,2.14316,-0.0155978,-0.356985,unid,J0611.6-2916
4FGL J0611.6-2712,881.334,0.0241669,7.30584e-12,-20.1907,233.933,7,0.0390606,469.068,2.26251,0.0894792,-0.345146,bcu,J0611.6-2710
4FGL J0611.6+2803,85.6222,0.0599597,3.47407e-12,4.55128,183.595,2,0.0342154,30.5629,2.23103,0.136863,0.0793513,bll,J0611.7+2805
4FGL J0612.2+1909,52.5246,0.21287,6.39595e-12,0.383011,191.495,3,4.81051e-05,16.1601,1.91185,0.349164,0.00668475,unid,J0612.2+1909
4FGL J0612.5-3138,164.158,0.0506886,3.12372e-12,-21.5423,238.493,4,0.00733184,69.6958,2.34489,0.0934408,-0.367189,fsrq,J0612.5-3138
4FGL J0612.5-3934,65.9836,0.0856258,1.58658e-12,-23.9729,246.709,1,0.0163656,16.6299,2.34384,0.22425,-0.406305,bcu,J0612.5-3935
4FGL J0612.6+1520,62.8217,0.348377,5.47905e-12,-1.92515,194.142,1,0.931734,11.6575,2.79386,0.825424,-0.0335938,unid,J0609.1+1544
4FGL J0612.8+4122,8403.92,0.0110339,3.88685e-11,10.9267,171.827,7,0.000823766,99.6567,1.91819,0.101468,0.189553,bll,J0612.8+4122
4FGL J0612.9+1150,71.2441,0.0454944,2.80945e-12,-3.90941,197.503,2,1.0486,7.98477,2.11427,0.0944501,-0.0681792,unid,J0608.6+1150
4FGL J0613.1+1749,36.4669,0.161134,2.89095e-12,-0.285176,193.426,6,0.683756,14.907,2.62474,0.509054,-0.00497723,unid,J0613.6+1709
4FGL J0613.6+7108,85.1524,0.0377468,1.57648e-12,22.606,143.134,2,0.0109134,33.5796,2.00121,0.051286,0.384391,bll,J0613.7+7108
4FGL J0613.6+1709,36.4669,0.161134,2.89095e-12,-0.285176,193.426,6,1.87458e-05,50.7598,2.62474,0.509054,-0.00497723,bcu,J0613.6+1709
4FGL J0613.7-0201,6348.45,0.0147627,3.71767e-11,-9.30689,210.42,1,0.00358409,5.87896,1.36117,0.22232,-0.161722,psr,J0613.7-0201
4FGL J0614.1-3329,70398.8,0.00909638,1.12972e-10,-21.8316,240.5,3,0.00389314,7.20873,1.11468,0.168022,-0.37188,psr,J0614.1-3329
4FGL J0614.1+1628,26.6222,0.322114,3.55556e-12,-0.499054,194.07,4,2.04819e-05,7.23231,2.57292,0.272178,-0.00871002,unid,J0614.1+1628
4FGL J0614.6-2306,51.3631,0.0838431,9.29819e-13,-19.3506,229.609,2,1.41774,9.34453,1,0.461708,-0.331348,unid,J0608.4-2305
4FGL J0614.8+5735,57.9007,0.0469024,1.4575e-12,17.9996,156.738,3,0.0110085,34.2115,2.13964,0.0421629,0.30901,unid,J0614.7+5735
4FGL J0614.8+6136,56.3564,0.119046,2.18263e-12,19.4696,152.756,3,0.0583788,40.3136,2.60708,0.152929,0.333307,bcu,J0614.4+6138
4FGL J0614.9+2426,57.9456,0.0653054,1.75167e-12,3.46532,187.163,2,0.0142928,10.3894,2.21668,0.510409,0.0604444,bcu,J0615.0+2426
4FGL J0615.1-1901,28.9073,0.0802213,8.83174e-13,-16.362,226.342,3,0.0309749,15.0213,1.82557,0.0942968,-0.281705,unid,J0615.0-1903
4FGL J0615.3-3117,200.534,0.0355379,3.40581e-12,-20.8505,238.345,3,0.00726707,35.3175,2.15369,0.00642894,-0.355931,bll,J0615.3-3116
4FGL J0615.9+1416,39.1947,0.257264,4.10845e-12,-1.51584,196.977,1,0.840247,8.42885,2.74885,0.489942,-0.0264533,unid,J0616.2+1326
4FGL J0616.1-1732,43.6322,0.0435659,8.15723e-13,-15.5133,225,1,0.0156934,12.0502,1.54083,1.00002,-0.267461,bll,J0616.1-1731
4FGL J0616.2-0653,58.6019,0.0827873,4.75081e-12,-10.9513,215.128,1,4.06615e-05,13.1141,2.67593,0.00244336,-0.189974,unid,J0616.2-0653
4FGL J0616.5+2235,370.849,0.021177,3.06274e-11,2.88943,188.977,1,0.0215881,13.7242,1.83362,0.13092,0.0504086,unid,J0616.5+2234
4FGL J0616.7-1049,80.255,0.169011,5.18158e-12,-12.584,218.657,7,0.123872,20.9846,2.87228,0.287481,-0.217871,bcu,J0616.4-1043
4FGL J0616.9+4340,39.4803,0.0517463,1.04469e-12,12.6328,170.057,2,0.016579,12.721,1.81907,0.052579,0.218702,bcu,J0617.0+4340
4FGL J0617.2+5701,2254.11,0.0143564,1.29535e-11,18.0956,157.424,5,0.0040948,111.873,1.96633,0.0737201,0.310604,bll,J0617.2+5701
4FGL J0617.6-4028,53.9834,0.121387,1.74768e-12,-23.3045,247.926,5,0.00999494,95.8809,1.73705,0.219177,-0.395617,unid,J0617.5-4028
